# Recoil energy (kev)        Event rate (events/gev)
   345.10000000000002        159.80654587606841     
   346.10000000000002        156.26683495830932     
   347.10000000000002        152.75357372110625     
   348.10000000000002        149.26906050061598     
   349.10000000000002        145.81545352044802     
   350.10000000000002        142.39477463336189     
   351.10000000000002        139.00891310487108     
   352.10000000000002        135.65962942766905     
   353.10000000000002        132.34855915658895     
   354.10000000000002        129.07721675444469     
   355.10000000000002        125.84699943982110     
   356.10000000000002        122.65919102850627     
   357.10000000000002        119.51496576085404     
   358.10000000000002        116.41539210800302     
   359.10000000000002        113.36143655034130     
   360.10000000000002        110.35396732226914     
   361.10000000000002        107.39375811767263     
   362.10000000000002        104.48149175107669     
   363.10000000000002        101.61776376993419     
   364.10000000000002        98.803086013834161     
   365.10000000000002        96.037890116922597     
   366.10000000000002        93.322530950119969     
   367.10000000000002        90.657290000213806     
   368.10000000000002        88.042378683072030     
   369.10000000000002        85.477941588745082     
   370.10000000000002        82.964059656344503     
   371.10000000000002        80.500753277035002     
   372.10000000000002        78.087985323620586     
   373.10000000000002        75.725664105544581     
   374.10000000000002        73.413646248327467     
   375.10000000000002        71.151739496684158     
   376.10000000000002        68.939705440789140     
   377.10000000000002        66.777262165348034     
   378.10000000000002        64.664086821293040     
   379.10000000000002        62.599818120154147     
   380.10000000000002        60.584058751193709     
   381.10000000000002        58.616377721702023     
   382.10000000000002        56.696312620813330     
   383.10000000000002        54.823371807472448     
   384.10000000000002        52.997036523191404     
   385.10000000000002        51.216762930393450     
   386.10000000000002        49.481984077222435     
   387.10000000000002        47.792111789791505     
   388.10000000000002        46.146538492900852     
   389.10000000000002        44.544638960338538     
   390.10000000000002        42.985771995965180     
   391.10000000000002        41.469282046790411     
   392.10000000000002        39.994500749341412     
   393.10000000000002        38.560748410650234     
   394.10000000000002        37.167335425222156     
   395.10000000000002        35.813563629396924     
   396.10000000000002        34.498727594514108     
   397.10000000000002        33.222115860350812     
   398.10000000000002        31.983012110288129     
   399.10000000000002        30.780696289698579     
   400.10000000000002        29.614445669041860     
   401.10000000000002        28.483535853170856     
   402.10000000000002        27.387241738362754     
   403.10000000000002        26.324838418551426     
   404.10000000000002        25.295602042297180     
   405.10000000000002        24.298810621959859     
   406.10000000000002        23.333744796579168     
   407.10000000000002        22.399688549925667     
   408.10000000000002        21.495929885199505     
   409.10000000000002        20.621761457813417     
   410.10000000000002        19.776481167701579     
   411.10000000000002        18.959392712556642     
   412.10000000000002        18.169806103405946     
   413.10000000000002        17.407038143881909     
   414.10000000000002        16.670412874554554     
   415.10000000000002        15.959261983639944     
   416.10000000000002        15.272925185398192     
   417.10000000000002        14.610750567495440     
   418.10000000000002        13.972094908582797     
   419.10000000000002        13.356323967319096     
   420.10000000000002        12.762812744036092     
   421.10000000000002        12.190945716220742     
   422.10000000000002        11.640117048954414     
   423.10000000000002        11.109730781430294     
   424.10000000000002        10.599200990630639     
   425.10000000000002        10.107951933230511     
   426.10000000000002        9.6354181667533503     
   427.10000000000002        9.1810446509819634     
   428.10000000000002        8.7442868306019843     
   429.10000000000002        8.3246107000198215     
   430.10000000000002        7.9214928512745351     
   431.10000000000002        7.5344205059319567     
   432.10000000000002        7.1628915318237327     
   433.10000000000002        6.8064144454648039     
   434.10000000000002        6.4645084009551370     
   435.10000000000002        6.1367031661478926     
   436.10000000000002        5.8225390868350120     
   437.10000000000002        5.5215670396782990     
   438.10000000000002        5.2333483745882443     
   439.10000000000002        4.9574548472234303     
   440.10000000000002        4.6934685422674240     
   441.10000000000002        4.4409817881012836     
   442.10000000000002        4.1995970634849558     
   443.10000000000002        3.9689268968152298     
   444.10000000000002        3.7485937585267521     
   445.10000000000002        3.5382299471623524     
   446.10000000000002        3.3374774696292078     
   447.10000000000002        3.1459879161275301     
   448.10000000000002        2.9634223302243088     
   449.10000000000002        2.7894510745187486     
   450.10000000000002        2.6237536923293967     
   451.10000000000002        2.4660187658132040     
   452.10000000000002        2.3159437709066748     
   453.10000000000002        2.1732349294614157     
   454.10000000000002        2.0376070589307615     
   455.10000000000002        1.9087834199430613     
   456.10000000000002        1.7864955620840948     
   457.10000000000002        1.6704831681923304     
   458.10000000000002        1.5604938974570663     
   459.10000000000002        1.4562832275925666     
   460.10000000000002        1.3576142963476683     
